entry_ts,exit_ts,side,reason,risk_pips,gross_pips,net_normal,net_stress,comp_ts,year
2011-01-12 10:00:00+00:00,2011-01-12 19:00:00+00:00,1,TARGET,71.79999999999964,107.69999999999946,105.69999999999946,103.69999999999946,2011-01-12 08:00:00+00:00,2011
2011-01-13 09:00:00+00:00,2011-01-13 13:00:00+00:00,1,TARGET,54.400000000001114,81.60000000000167,79.60000000000167,77.60000000000167,2011-01-13 07:00:00+00:00,2011
2011-01-14 08:00:00+00:00,2011-01-14 12:00:00+00:00,1,STOP,72.39999999999912,-72.39999999999912,-74.39999999999912,-76.39999999999912,2011-01-14 06:00:00+00:00,2011
2011-01-18 05:00:00+00:00,2011-01-18 09:00:00+00:00,1,TARGET,62.100000000000485,93.14999999999962,91.14999999999962,89.14999999999962,2011-01-18 03:00:00+00:00,2011
2011-01-24 12:00:00+00:00,2011-01-24 14:00:00+00:00,-1,STOP,70.00000000000117,-70.00000000000117,-72.00000000000117,-74.00000000000117,2011-01-24 04:00:00+00:00,2011
2011-01-26 10:00:00+00:00,2011-01-26 15:00:00+00:00,1,STOP,63.299999999999464,-63.299999999999464,-65.29999999999947,-67.29999999999947,2011-01-26 07:00:00+00:00,2011
2011-01-28 14:00:00+00:00,2011-01-28 15:00:00+00:00,-1,TARGET,49.29999999999879,73.94999999999818,71.94999999999818,69.94999999999818,2011-01-28 06:00:00+00:00,2011
2011-01-31 08:00:00+00:00,2011-01-31 12:00:00+00:00,1,TARGET,52.200000000000024,78.30000000000003,76.30000000000003,74.30000000000003,2011-01-31 05:00:00+00:00,2011
2011-02-02 12:00:00+00:00,2011-02-03 00:00:00+00:00,-1,TIME,59.59999999999965,-14.099999999999113,-16.099999999999113,-18.099999999999113,2011-02-02 06:00:00+00:00,2011
2011-02-03 12:00:00+00:00,2011-02-03 13:00:00+00:00,-1,TARGET,57.000000000000384,85.50000000000057,83.50000000000057,81.50000000000057,2011-02-03 04:00:00+00:00,2011
2011-02-04 14:00:00+00:00,2011-02-07 00:00:00+00:00,-1,TIME,76.30000000000025,9.300000000000974,7.300000000000974,5.300000000000974,2011-02-04 03:00:00+00:00,2011
2011-02-07 12:00:00+00:00,2011-02-08 00:00:00+00:00,-1,TIME,78.80000000000109,-47.699999999999406,-49.699999999999406,-51.699999999999406,2011-02-07 05:00:00+00:00,2011
2011-02-09 14:00:00+00:00,2011-02-10 02:00:00+00:00,1,TIME,57.59999999999987,43.999999999999595,41.999999999999595,39.999999999999595,2011-02-09 07:00:00+00:00,2011
2011-02-15 08:00:00+00:00,2011-02-15 09:00:00+00:00,-1,STOP,57.59999999999987,-57.59999999999987,-59.59999999999987,-61.59999999999987,2011-02-15 06:00:00+00:00,2011
2011-02-18 10:00:00+00:00,2011-02-18 13:00:00+00:00,-1,STOP,56.09999999999893,-56.09999999999893,-58.09999999999893,-60.09999999999893,2011-02-18 03:00:00+00:00,2011
2011-02-21 10:00:00+00:00,2011-02-21 22:00:00+00:00,-1,TIME,49.79999999999984,-10.300000000000864,-12.300000000000864,-14.300000000000864,2011-02-21 05:00:00+00:00,2011
2011-02-24 08:00:00+00:00,2011-02-24 09:00:00+00:00,-1,STOP,76.00000000000051,-76.00000000000051,-78.00000000000051,-80.00000000000051,2011-02-24 04:00:00+00:00,2011
